year,district,office,candidate,party,votes,percentage
2022,38,U.S. Representative,Hunt,R,163597,63.0
2022,38,U.S. Representative,Klussmann,D,92302,35.5
2022,38,U.S. Representative,Dejean,I,3970,1.5
2022,4,U.S. Representative,Fallon,R,170821,66.7
2022,4,U.S. Representative,Omere,D,79186,30.9
2022,4,U.S. Representative,Simmons,L,6052,2.4
2022,5,U.S. Representative,Gooden,R,135578,63.9
2022,5,U.S. Representative,Hill,D,71906,33.9
2022,5,U.S. Representative,Hale,L,4288,2.0
2022,5,U.S. Representative,Torres,W,317,0.1
2022,7,U.S. Representative,Fletcher,D,115994,63.8
2022,7,U.S. Representative,Teague,R,65835,36.2
2022,8,U.S. Representative,Luttrell,R,153127,68.1
2022,8,U.S. Representative,Jones,D,68715,30.5
2022,8,U.S. Representative,Eriksen,L,3126,1.4
2022,9,U.S. Representative,Green,D,125446,76.7
2022,9,U.S. Representative,Leon,R,38161,23.3
2024,10,U.S. Representative,McCaul,R,221226,63.6
2024,10,U.S. Representative,Boisseau,D,118278,34.0
2024,10,U.S. Representative,Miller,L,8309,2.4
2024,12,U.S. Representative,Goldman,R,215564,63.5
2024,12,U.S. Representative,Hunt,D,124154,36.5
2024,14,U.S. Representative,Weber,R,210320,68.7
2024,14,U.S. Representative,Hart,D,95875,31.3
2024,15,U.S. Representative,De La Cruz,R,127804,57.1
2024,15,U.S. Representative,Vallejo,D,95965,42.9
2024,16,U.S. Representative,Escobar,D,131391,59.4
2024,16,U.S. Representative,Armendariz-Jackson,R,89281,40.4
2024,16,U.S. Representative,Montanez,W,377,0.2
2024,17,U.S. Representative,Sessions,R,193095,66.3
2024,17,U.S. Representative,Lorenzen,D,97936,33.7
2024,18,U.S. Representative,Turner,D,151834,69.4
2024,18,U.S. Representative,Centonze,R,66810,30.5
2024,18,U.S. Representative,Duncan,W,62,0.0
2024,18,U.S. Representative,Dural,W,14,0.0
2024,19,U.S. Representative,Arrington,R,215039,80.7
2024,19,U.S. Representative,Lewis,I,27461,10.3
2024,19,U.S. Representative,Johnson,L,23962,9.0
2024,2,U.S. Representative,Crenshaw,R,214631,65.7
2024,2,U.S. Representative,Filler,D,112252,34.3
2024,21,U.S. Representative,Roy,R,263744,61.9
2024,21,U.S. Representative,Hook,D,153764,36.1
2024,21,U.S. Representative,King,L,8914,2.1
2024,22,U.S. Representative,Nehls,R,209285,62.1
2024,22,U.S. Representative,Greene-Scott,D,127604,37.9
2024,23,U.S. Representative,Gonzales,R,180702,62.3
2024,23,U.S. Representative,Limon,D,109357,37.7
2024,24,U.S. Representative,Van Duyne,R,227108,60.3
2024,24,U.S. Representative,Eppler,D,149518,39.7
2024,25,U.S. Representative,Williams,R,263033,98.9
2024,25,U.S. Representative,Hagg,W,2959,1.1
2024,26,U.S. Representative,Gill,R,241096,62.1
2024,26,U.S. Representative,Lineberger,D,138558,35.7
2024,26,U.S. Representative,Gray,L,8773,2.3
2024,27,U.S. Representative,Cloud,R,183970,66.0
2024,27,U.S. Representative,Lloyd,D,94595,34.0
2024,28,U.S. Representative,Cuellar,D,125525,52.8
2024,28,U.S. Representative,Furman,R,112123,47.2
2024,29,U.S. Representative,Garcia,D,99379,65.3
2024,29,U.S. Representative,Garza,R,52830,34.7
2024,3,U.S. Representative,Self,R,237794,62.5
2024,3,U.S. Representative,Srivastava,D,142953,37.5
2024,30,U.S. Representative,Crockett,D,197650,84.9
2024,30,U.S. Representative,Jefferson,L,35175,15.1
2024,31,U.S. Representative,Carter,R,229087,64.4
2024,31,U.S. Representative,Whitlow,D,126470,35.6
2024,32,U.S. Representative,Johnson,D,140536,60.5
2024,32,U.S. Representative,Day,R,85941,37.0
2024,32,U.S. Representative,Hale,L,5987,2.6
2024,33,U.S. Representative,Veasey,D,114289,68.8
2024,33,U.S. Representative,Gillespie,R,51864,31.2
2024,34,U.S. Representative,Gonzalez,D,102786,51.3
2024,34,U.S. Representative,Flores,R,97606,48.7
2024,35,U.S. Representative,Casar,D,170508,67.4
2024,35,U.S. Representative,Wright,R,82608,32.6
2024,36,U.S. Representative,Babin,R,206020,69.4
2024,36,U.S. Representative,Steele,D,91006,30.6
2024,37,U.S. Representative,Doggett,D,252970,74.2
2024,37,U.S. Representative,Garcia Sharon,R,80364,23.6
2024,37,U.S. Representative,Altekar,L,7511,2.2
2024,38,U.S. Representative,Hunt,R,215030,62.7
2024,38,U.S. Representative,McDonough,D,127640,37.2
2024,38,U.S. Representative,Ayers,W,94,0.0
2024,4,U.S. Representative,Fallon,R,241603,68.4
2024,4,U.S. Representative,Cardell,D,111696,31.6
2024,5,U.S. Representative,Gooden,R,192185,64.1
2024,5,U.S. Representative,Torres,D,107712,35.9
2024,6,U.S. Representative,Ellzey,R,188121,65.7
2024,6,U.S. Representative,Love,D,98321,34.3
2024,7,U.S. Representative,Fletcher,D,149820,61.3
2024,7,U.S. Representative,Kane,R,94651,38.7
2024,8,U.S. Representative,Luttrell,R,233423,68.2
2024,8,U.S. Representative,Jones,D,108754,31.8
