year,district,page,raw_row
2018,67,15,"['67', '26,741', '43.4 %', '1,684', '2.7 %', '34,990', '57.6 %', '23,858', '39.3 %', '1,891', '3.1 %', '35,813', '58.6 %', '23,446', '38.3 %', '1,880', '3.1 %', '33,955', '55.8 %', '25,427', '41.8 %']"
2018,68,15,"['68', '10,307', '15.3 %', '1,201', '1.8 %', '56,860', '85.0 %', '8,556', '12.8 %', '1,476', '2.2 %', '56,154', '83.7 %', '8,819', '13.1 %', '2,108', '3.1 %', '56,257', '83.8 %', '9,717', '14.5 %']"
2018,69,15,"['69', '13,028', '24.3 %', '1,094', '2.0 %', '39,922', '75.2 %', '11,551', '21.8 %', '1,595', '3.0 %', '39,580', '74.3 %', '11,708', '22.0 %', '2,002', '3.8 %', '39,453', '74.1 %', '12,679', '23.8 %']"
2018,70,15,"['70', '32,906', '51.6 %', '1,647', '2.6 %', '31,421', '50.0 %', '29,515', '46.9 %', '1,940', '3.1 %', '32,372', '51.1 %', '29,032', '45.9 %', '1,903', '3.0 %', '29,935', '47.6 %', '31,486', '50.0 %']"
2018,71,15,"['71', '12,482', '22.9 %', '1,221', '2.2 %', '41,552', '76.8 %', '10,853', '20.1 %', '1,698', '3.1 %', '41,111', '76.2 %', '10,908', '20.2 %', '1,946', '3.6 %', '41,023', '75.8 %', '12,014', '22.2 %']"
2018,72,15,"['72', '12,762', '24.1 %', '1,265', '2.4 %', '39,715', '75.9 %', '11,084', '21.2 %', '1,549', '3.0 %', '39,563', '75.2 %', '11,107', '21.1 %', '1,939', '3.7 %', '39,288', '74.9 %', '12,012', '22.9 %']"
2018,73,15,"['73', '24,391', '30.1 %', '2,150', '2.7 %', '56,559', '70.2 %', '21,233', '26.4 %', '2,753', '3.4 %', '56,439', '69.8 %', '21,116', '26.1 %', '3,329', '4.1 %', '54,873', '68.1 %', '23,620', '29.3 %']"
2018,74,15,"['74', '25,470', '59.2 %', '1,506', '3.5 %', '15,811', '37.1 %', '24,119', '56.7 %', '2,644', '6.2 %', '17,126', '39.8 %', '24,258', '56.4 %', '1,613', '3.8 %', '15,443', '36.2 %', '25,565', '60.0 %']"
2018,75,15,"['75', '22,844', '73.2 %', '1,041', '3.3 %', '7,152', '23.0 %', '21,981', '70.8 %', '1,911', '6.2 %', '7,862', '25.2 %', '22,315', '71.6 %', '979', '3.1 %', '7,056', '22.7 %', '22,815', '73.5 %']"
2018,76,15,"['76', '34,923', '62.1 %', '1,047', '1.9 %', '21,485', '38.3 %', '33,007', '58.9 %', '1,532', '2.7 %', '21,793', '38.8 %', '33,139', '59.0 %', '1,226', '2.2 %', '20,203', '36.0 %', '34,898', '62.3 %']"
2018,77,15,"['77', '36,584', '78.1 %', '1,661', '3.5 %', '8,310', '17.8 %', '35,197', '75.6 %', '3,076', '6.6 %', '9,701', '20.7 %', '35,498', '75.8 %', '1,609', '3.4 %', '8,162', '17.5 %', '36,333', '78.0 %']"
2018,78,15,"['78', '35,291', '60.9 %', '2,027', '3.5 %', '20,450', '35.7 %', '33,308', '58.1 %', '3,583', '6.2 %', '22,429', '38.8 %', '33,295', '57.6 %', '2,086', '3.6 %', '19,910', '34.8 %', '34,926', '61.0 %']"
2018,79,15,"['79', '36,174', '68.6 %', '1,764', '3.3 %', '14,512', '27.7 %', '34,412', '65.8 %', '3,379', '6.5 %', '16,219', '30.9 %', '34,479', '65.6 %', '1,842', '3.5 %', '13,999', '26.8 %', '35,963', '68.9 %']"
2018,80,15,"['80', '22,517', '56.3 %', '1,139', '2.8 %', '16,486', '41.7 %', '20,870', '52.7 %', '2,222', '5.6 %', '17,731', '44.4 %', '20,870', '52.2 %', '1,369', '3.4 %', '16,165', '40.7 %', '22,186', '55.8 %']"
2018,81,15,"['81', '10,011', '28.8 %', '820', '2.4 %', '24,321', '70.3 %', '9,083', '26.3 %', '1,189', '3.4 %', '24,330', '70.0 %', '9,098', '26.2 %', '1,319', '3.8 %', '23,866', '69.0 %', '9,838', '28.4 %']"
2018,82,15,"['82', '10,086', '21.4 %', '1,191', '2.5 %', '36,392', '77.8 %', '8,916', '19.1 %', '1,464', '3.1 %', '36,335', '77.4 %', '8,741', '18.6 %', '1,891', '4.0 %', '35,954', '76.7 %', '9,729', '20.8 %']"
2018,83,15,"['83', '14,263', '23.8 %', '1,350', '2.3 %', '45,956', '77.3 %', '11,762', '19.8 %', '1,734', '2.9 %', '45,281', '76.4 %', '11,920', '20.1 %', '2,106', '3.6 %', '45,446', '76.3 %', '12,966', '21.8 %']"
2018,84,15,"['84', '19,653', '41.5 %', '1,426', '3.0 %', '27,249', '58.0 %', '17,756', '37.8 %', '1,976', '4.2 %', '27,083', '57.7 %', '17,883', '38.1 %', '1,958', '4.2 %', '26,867', '57.1 %', '18,867', '40.1 %']"
2018,85,15,"['85', '23,923', '33.2 %', '1,314', '1.8 %', '49,386', '68.6 %', '21,090', '29.3 %', '1,524', '2.1 %', '48,234', '67.0 %', '21,857', '30.4 %', '1,861', '2.6 %', '47,152', '65.6 %', '23,566', '32.8 %']"
2018,86,15,"['86', '11,233', '19.3 %', '1,301', '2.2 %', '46,641', '80.4 %', '9,628', '16.6 %', '1,720', '3.0 %', '46,538', '80.0 %', '9,694', '16.7 %', '1,920', '3.3 %', '45,943', '79.2 %', '10,761', '18.5 %']"
2018,87,15,"['87', '9,792', '22.7 %', '974', '2.3 %', '32,965', '76.7 %', '8,676', '20.2 %', '1,317', '3.1 %', '32,913', '76.4 %', '8,747', '20.3 %', '1,418', '3.3 %', '32,567', '75.7 %', '9,471', '22.0 %']"
2018,88,15,"['88', '8,821', '18.6 %', '859', '1.8 %', '38,358', '81.6 %', '7,470', '15.9 %', '1,173', '2.5 %', '38,118', '80.9 %', '7,649', '16.2 %', '1,365', '2.9 %', '38,107', '80.8 %', '8,245', '17.5 %']"
2018,89,15,"['89', '27,286', '41.2 %', '1,872', '2.8 %', '38,604', '59.2 %', '24,463', '37.5 %', '2,094', '3.2 %', '39,283', '60.0 %', '24,122', '36.8 %', '2,092', '3.2 %', '37,516', '57.5 %', '26,041', '39.9 %']"
2018,90,15,"['90', '27,757', '70.9 %', '862', '2.2 %', '10,851', '27.9 %', '26,557', '68.3 %', '1,492', '3.8 %', '11,469', '29.3 %', '26,612', '68.1 %', '1,023', '2.6 %', '10,522', '27.0 %', '27,630', '70.9 %']"
2018,91,15,"['91', '21,988', '38.3 %', '1,569', '2.7 %', '34,990', '61.5 %', '19,790', '34.8 %', '2,144', '3.8 %', '35,788', '62.5 %', '19,459', '34.0 %', '1,978', '3.5 %', '34,241', '60.1 %', '21,287', '37.3 %']"
2018,92,15,"['92', '23,915', '59.7 %', '1,020', '2.5 %', '15,730', '39.5 %', '22,570', '56.7 %', '1,527', '3.8 %', '16,247', '40.7 %', '22,434', '56.1 %', '1,284', '3.2 %', '15,189', '38.1 %', '23,686', '59.5 %']"
2018,93,15,"['93', '21,541', '40.7 %', '1,418', '2.7 %', '31,037', '59.0 %', '19,612', '37.3 %', '1,975', '3.8 %', '31,563', '59.8 %', '19,425', '36.8 %', '1,799', '3.4 %', '30,455', '57.8 %', '20,922', '39.7 %']"
2018,94,15,"['94', '29,033', '42.4 %', '1,882', '2.7 %', '39,313', '57.9 %', '26,027', '38.3 %', '2,529', '3.7 %', '40,377', '59.1 %', '25,599', '37.5 %', '2,309', '3.4 %', '38,160', '56.2 %', '28,054', '41.3 %']"
2018,95,15,"['95', '34,921', '76.3 %', '932', '2.0 %', '10,134', '22.3 %', '33,883', '74.5 %', '1,477', '3.2 %', '10,655', '23.3 %', '33,913', '74.3 %', '1,071', '2.3 %', '9,865', '21.6 %', '34,874', '76.5 %']"
2018,96,15,"['96', '28,457', '42.4 %', '1,531', '2.3 %', '38,459', '57.7 %', '25,970', '39.0 %', '2,201', '3.3 %', '39,388', '58.8 %', '25,677', '38.3 %', '1,937', '2.9 %', '37,643', '56.4 %', '27,709', '41.5 %']"
2018,97,15,"['97', '27,784', '42.5 %', '1,752', '2.7 %', '37,560', '58.0 %', '24,858', '38.4 %', '2,303', '3.6 %', '38,971', '59.7 %', '24,212', '37.1 %', '2,058', '3.2 %', '36,496', '56.2 %', '26,839', '41.4 %']"
2018,98,15,"['98', '27,815', '34.4 %', '1,960', '2.4 %', '53,432', '66.7 %', '24,186', '30.2 %', '2,432', '3.0 %', '54,641', '67.9 %', '23,427', '29.1 %', '2,407', '3.0 %', '51,848', '64.7 %', '26,469', '33.0 %']"
2018,66,16,"['66', '1,468', '2.1 %', '40,568', '59.3 %', '26,133', '38.2 %', '1,689', '2.5 %', '40,126', '58.7 %', '28,201', '41.3 %', '40,497', '59.4 %', '27,656', '40.6 %', '40,422', '59.3 %', '27,798', '40.7 %']"
2018,67,16,"['67', '1,466', '2.4 %', '35,187', '57.9 %', '23,916', '39.4 %', '1,666', '2.7 %', '35,090', '57.9 %', '25,551', '42.1 %', '35,343', '58.4 %', '25,161', '41.6 %', '35,284', '58.3 %', '25,240', '41.7 %']"
2018,68,16,"['68', '1,177', '1.8 %', '56,761', '84.7 %', '8,756', '13.1 %', '1,459', '2.2 %', '57,071', '85.5 %', '9,678', '14.5 %', '57,272', '86.0 %', '9,342', '14.0 %', '57,217', '85.8 %', '9,447', '14.2 %']"
2018,69,16,"['69', '1,117', '2.1 %', '40,089', '75.5 %', '11,552', '21.7 %', '1,472', '2.8 %', '40,339', '76.1 %', '12,695', '23.9 %', '40,412', '76.6 %', '12,355', '23.4 %', '40,350', '76.4 %', '12,464', '23.6 %']"
2018,70,16,"['70', '1,515', '2.4 %', '31,609', '50.3 %', '29,473', '46.9 %', '1,763', '2.8 %', '31,080', '49.5 %', '31,649', '50.5 %', '31,510', '50.4 %', '31,034', '49.6 %', '31,406', '50.2 %', '31,209', '49.8 %']"
2018,71,16,"['71', '1,114', '2.1 %', '41,716', '77.2 %', '10,941', '20.2 %', '1,397', '2.6 %', '41,857', '77.6 %', '12,110', '22.4 %', '42,060', '78.0 %', '11,834', '22.0 %', '41,942', '77.7 %', '12,028', '22.3 %']"
2018,72,16,"['72', '1,160', '2.2 %', '39,836', '75.9 %', '11,115', '21.2 %', '1,513', '2.9 %', '40,107', '76.7 %', '12,183', '23.3 %', '40,311', '77.2 %', '11,887', '22.8 %', '40,194', '77.0 %', '12,025', '23.0 %']"
2018,73,16,"['73', '2,067', '2.6 %', '56,340', '70.0 %', '21,492', '26.7 %', '2,608', '3.2 %', '56,508', '70.7 %', '23,430', '29.3 %', '56,833', '71.2 %', '22,954', '28.8 %', '56,816', '71.1 %', '23,064', '28.9 %']"
2018,74,16,"['74', '1,614', '3.8 %', '15,607', '36.6 %', '25,026', '58.6 %', '2,046', '4.8 %', '16,190', '38.1 %', '26,293', '61.9 %', '16,697', '39.5 %', '25,585', '60.5 %', '16,354', '38.7 %', '25,920', '61.3 %']"
2018,75,16,"['75', '1,156', '3.7 %', '7,192', '23.2 %', '22,683', '73.2 %', '1,125', '3.6 %', '7,332', '23.7 %', '23,599', '76.3 %', '7,680', '24.9 %', '23,220', '75.1 %', '7,407', '24.0 %', '23,504', '76.0 %']"
2018,76,16,"['76', '951', '1.7 %', '21,459', '38.3 %', '33,306', '59.4 %', '1,275', '2.3 %', '21,205', '38.0 %', '34,658', '62.0 %', '21,275', '38.1 %', '34,545', '61.9 %', '21,374', '38.2 %', '34,543', '61.8 %']"
2018,77,16,"['77', '2,078', '4.5 %', '8,540', '18.4 %', '36,065', '77.5 %', '1,909', '4.1 %', '8,695', '18.7 %', '37,816', '81.3 %', '9,210', '19.9 %', '37,179', '80.1 %', '8,857', '19.1 %', '37,624', '80.9 %']"
2018,78,16,"['78', '2,430', '4.2 %', '20,691', '36.1 %', '34,079', '59.5 %', '2,471', '4.3 %', '20,886', '36.5 %', '36,350', '63.5 %', '21,543', '37.7 %', '35,575', '62.3 %', '20,997', '36.7 %', '36,233', '63.3 %']"
2018,79,16,"['79', '2,271', '4.3 %', '14,609', '28.0 %', '35,403', '67.9 %', '2,156', '4.1 %', '14,866', '28.5 %', '37,304', '71.5 %', '15,501', '29.8 %', '36,558', '70.2 %', '14,862', '28.5 %', '37,294', '71.5 %']"
2018,80,16,"['80', '1,377', '3.5 %', '16,427', '41.4 %', '21,707', '54.7 %', '1,522', '3.8 %', '16,823', '42.7 %', '22,618', '57.3 %', '17,370', '44.1 %', '21,975', '55.9 %', '17,103', '43.4 %', '22,271', '56.6 %']"
2018,81,16,"['81', '882', '2.6 %', '24,552', '70.7 %', '9,140', '26.3 %', '1,031', '3.0 %', '24,529', '71.0 %', '10,042', '29.0 %', '24,669', '71.5 %', '9,821', '28.5 %', '24,544', '71.1 %', '9,990', '28.9 %']"
2018,82,16,"['82', '1,167', '2.5 %', '36,718', '78.1 %', '8,667', '18.4 %', '1,601', '3.4 %', '36,748', '78.7 %', '9,953', '21.3 %', '36,890', '79.2 %', '9,706', '20.8 %', '36,819', '78.9 %', '9,873', '21.1 %']"
2018,83,16,"['83', '1,177', '2.0 %', '46,012', '77.4 %', '11,935', '20.1 %', '1,525', '2.6 %', '46,341', '78.0 %', '13,083', '22.0 %', '46,409', '78.3 %', '12,854', '21.7 %', '46,361', '78.2 %', '12,939', '21.8 %']"
2018,84,16,"['84', '1,289', '2.7 %', '27,474', '58.5 %', '17,939', '38.2 %', '1,573', '3.3 %', '27,633', '58.8 %', '19,373', '41.2 %', '27,800', '59.3 %', '19,112', '40.7 %', '27,615', '58.8 %', '19,310', '41.2 %']"
2018,85,16,"['85', '1,151', '1.6 %', '48,414', '67.5 %', '21,901', '30.5 %', '1,437', '2.0 %', '48,175', '67.4 %', '23,290', '32.6 %', '48,331', '67.8 %', '22,957', '32.2 %', '48,348', '67.8 %', '22,994', '32.2 %']"
2018,86,16,"['86', '1,316', '2.3 %', '46,778', '80.7 %', '9,691', '16.7 %', '1,510', '2.6 %', '47,126', '81.4 %', '10,791', '18.6 %', '47,270', '81.7 %', '10,570', '18.3 %', '47,196', '81.5 %', '10,686', '18.5 %']"
2018,87,16,"['87', '988', '2.3 %', '33,092', '77.0 %', '8,765', '20.4 %', '1,146', '2.7 %', '33,271', '77.5 %', '9,634', '22.5 %', '33,410', '78.0 %', '9,417', '22.0 %', '33,415', '78.0 %', '9,429', '22.0 %']"
2018,88,16,"['88', '815', '1.7 %', '38,453', '81.7 %', '7,607', '16.2 %', '1,025', '2.2 %', '38,559', '82.2 %', '8,355', '17.8 %', '38,732', '82.8 %', '8,057', '17.2 %', '38,731', '82.8 %', '8,024', '17.2 %']"
2018,89,16,"['89', '1,652', '2.5 %', '38,776', '59.5 %', '24,429', '37.5 %', '1,964', '3.0 %', '38,872', '59.8 %', '26,165', '40.2 %', '39,168', '60.4 %', '25,717', '39.6 %', '39,054', '60.2 %', '25,862', '39.8 %']"
2018,90,16,"['90', '809', '2.1 %', '10,886', '27.9 %', '26,874', '69.0 %', '1,199', '3.1 %', '10,990', '28.3 %', '27,837', '71.7 %', '11,076', '28.6 %', '27,674', '71.4 %', '11,048', '28.5 %', '27,731', '71.5 %']"
2018,91,16,"['91', '1,483', '2.6 %', '35,181', '61.7 %', '19,872', '34.9 %', '1,924', '3.4 %', '35,347', '62.2 %', '21,499', '37.8 %', '35,522', '62.7 %', '21,175', '37.3 %', '35,340', '62.3 %', '21,408', '37.7 %']"
2018,92,16,"['92', '952', '2.4 %', '15,840', '39.8 %', '22,636', '56.9 %', '1,335', '3.4 %', '15,779', '39.7 %', '23,952', '60.3 %', '15,934', '40.2 %', '23,709', '59.8 %', '15,870', '40.0 %', '23,813', '60.0 %']"
2018,93,16,"['93', '1,283', '2.4 %', '31,126', '59.2 %', '19,648', '37.3 %', '1,844', '3.5 %', '31,301', '59.6 %', '21,255', '40.4 %', '31,497', '60.1 %', '20,947', '39.9 %', '31,333', '59.7 %', '21,122', '40.3 %']"
2018,94,16,"['94', '1,721', '2.5 %', '39,525', '58.2 %', '26,080', '38.4 %', '2,327', '3.4 %', '39,518', '58.4 %', '28,192', '41.6 %', '39,748', '58.9 %', '27,723', '41.1 %', '39,604', '58.7 %', '27,906', '41.3 %']"
2018,95,16,"['95', '829', '1.8 %', '10,230', '22.5 %', '34,045', '74.7 %', '1,276', '2.8 %', '10,269', '22.6 %', '35,211', '77.4 %', '10,345', '22.8 %', '35,015', '77.2 %', '10,355', '22.8 %', '35,053', '77.2 %']"
2018,96,16,"['96', '1,352', '2.0 %', '38,552', '57.8 %', '26,025', '39.0 %', '2,081', '3.1 %', '38,719', '58.2 %', '27,787', '41.8 %', '38,898', '58.6 %', '27,464', '41.4 %', '38,699', '58.3 %', '27,694', '41.7 %']"
2018,97,16,"['97', '1,570', '2.4 %', '37,705', '58.2 %', '24,927', '38.4 %', '2,201', '3.4 %', '37,818', '58.5 %', '26,822', '41.5 %', '37,917', '58.9 %', '26,492', '41.1 %', '37,840', '58.7 %', '26,614', '41.3 %']"
2018,98,16,"['98', '1,780', '2.2 %', '53,513', '66.8 %', '24,189', '30.2 %', '2,367', '3.0 %', '53,340', '66.8 %', '26,526', '33.2 %', '53,615', '67.3 %', '26,066', '32.7 %', '53,348', '66.9 %', '26,379', '33.1 %']"
2018,66,17,"['66', '39,637', '58.0 %', '1,433', '2.1 %', '27,280', '39.9 %', '40,687', '59.8 %', '27,377', '40.2 %', '42,852', '76.5 %', '13,156', '23.5 %']"
2018,67,17,"['67', '34,550', '56.9 %', '1,389', '2.3 %', '24,760', '40.8 %', '35,541', '58.8 %', '24,950', '41.2 %', '37,396', '75.7 %', '12,016', '24.3 %']"
2018,68,17,"['68', '56,517', '84.7 %', '1,135', '1.7 %', '9,089', '13.6 %', '57,259', '86.1 %', '9,246', '13.9 %', '57,876', '92.7 %', '4,590', '7.3 %']"
2018,69,17,"['69', '39,627', '75.0 %', '1,162', '2.2 %', '12,063', '22.8 %', '40,399', '76.7 %', '12,303', '23.3 %', '41,643', '88.7 %', '5,305', '11.3 %']"
2018,70,17,"['70', '30,667', '48.9 %', '1,473', '2.3 %', '30,622', '48.8 %', '31,628', '50.7 %', '30,812', '49.3 %', '34,038', '70.1 %', '14,552', '29.9 %']"
2018,71,17,"['71', '41,300', '76.6 %', '1,194', '2.2 %', '11,417', '21.2 %', '42,118', '78.3 %', '11,662', '21.7 %', '43,379', '88.7 %', '5,514', '11.3 %']"
2018,72,17,"['72', '39,507', '75.6 %', '1,142', '2.2 %', '11,634', '22.3 %', '40,320', '77.5 %', '11,731', '22.5 %', '41,574', '88.3 %', '5,520', '11.7 %']"
2018,73,17,"['73', '55,613', '69.4 %', '2,146', '2.7 %', '22,388', '27.9 %', '57,114', '71.7 %', '22,572', '28.3 %', '58,823', '84.9 %', '10,498', '15.1 %']"
2018,74,17,"['74', '15,561', '36.5 %', '1,312', '3.1 %', '25,703', '60.4 %', '16,580', '39.1 %', '25,876', '60.9 %', '20,272', '63.0 %', '11,926', '37.0 %']"
2018,75,17,"['75', '7,050', '22.8 %', '899', '2.9 %', '23,009', '74.3 %', '7,518', '24.3 %', '23,389', '75.7 %', '10,448', '51.6 %', '9,787', '48.4 %']"
2018,76,17,"['76', '20,827', '37.2 %', '932', '1.7 %', '34,177', '61.1 %', '21,659', '38.8 %', '34,159', '61.2 %', '24,666', '66.1 %', '12,643', '33.9 %']"
2018,77,17,"['77', '8,328', '17.9 %', '1,555', '3.3 %', '36,670', '78.8 %', '9,003', '19.4 %', '37,427', '80.6 %', '13,026', '45.9 %', '15,375', '54.1 %']"
2018,78,17,"['78', '20,395', '35.6 %', '2,055', '3.6 %', '34,850', '60.8 %', '21,564', '37.8 %', '35,513', '62.2 %', '25,925', '61.2 %', '16,435', '38.8 %']"
2018,79,17,"['79', '14,417', '27.6 %', '1,737', '3.3 %', '36,066', '69.1 %', '15,223', '29.3 %', '36,799', '70.7 %', '19,905', '54.0 %', '16,967', '46.0 %']"
2018,80,17,"['80', '16,256', '41.1 %', '998', '2.5 %', '22,332', '56.4 %', '17,086', '43.3 %', '22,381', '56.7 %', '20,607', '69.2 %', '9,162', '30.8 %']"
2018,81,17,"['81', '24,104', '69.6 %', '789', '2.3 %', '9,764', '28.2 %', '24,730', '71.7 %', '9,770', '28.3 %', '25,965', '84.4 %', '4,783', '15.6 %']"
2018,82,17,"['82', '36,083', '77.3 %', '1,182', '2.5 %', '9,423', '20.2 %', '36,857', '79.2 %', '9,660', '20.8 %', '37,844', '88.9 %', '4,714', '11.1 %']"
2018,83,17,"['83', '45,601', '76.8 %', '1,274', '2.1 %', '12,476', '21.0 %', '46,536', '78.6 %', '12,661', '21.4 %', '47,950', '87.4 %', '6,906', '12.6 %']"
2018,84,17,"['84', '26,924', '57.4 %', '1,436', '3.1 %', '18,574', '39.6 %', '27,728', '59.3 %', '19,039', '40.7 %', '29,928', '73.8 %', '10,628', '26.2 %']"
2018,85,17,"['85', '47,784', '66.9 %', '1,107', '1.5 %', '22,534', '31.5 %', '48,671', '68.4 %', '22,535', '31.6 %', '50,991', '84.1 %', '9,642', '15.9 %']"
2018,86,17,"['86', '46,495', '80.3 %', '1,305', '2.3 %', '10,123', '17.5 %', '47,370', '82.0 %', '10,395', '18.0 %', '48,765', '88.8 %', '6,126', '11.2 %']"
2018,87,17,"['87', '32,783', '76.4 %', '988', '2.3 %', '9,158', '21.3 %', '33,558', '78.4 %', '9,240', '21.6 %', '34,530', '87.2 %', '5,066', '12.8 %']"
2018,88,17,"['88', '38,185', '81.4 %', '813', '1.7 %', '7,916', '16.9 %', '38,731', '82.9 %', '8,016', '17.1 %', '39,657', '91.3 %', '3,757', '8.7 %']"
2018,89,17,"['89', '38,204', '58.7 %', '1,569', '2.4 %', '25,321', '38.9 %', '39,227', '60.5 %', '25,612', '39.5 %', '41,067', '76.7 %', '12,441', '23.3 %']"
2018,90,17,"['90', '10,694', '27.5 %', '847', '2.2 %', '27,339', '70.3 %', '11,085', '28.6 %', '27,641', '71.4 %', '12,725', '59.7 %', '8,598', '40.3 %']"
2018,91,17,"['91', '34,889', '61.3 %', '1,551', '2.7 %', '20,432', '35.9 %', '35,677', '63.0 %', '20,951', '37.0 %', '37,095', '80.3 %', '9,089', '19.7 %']"
2018,92,17,"['92', '15,469', '38.9 %', '1,007', '2.5 %', '23,277', '58.6 %', '16,001', '40.4 %', '23,602', '59.6 %', '17,558', '64.6 %', '9,627', '35.4 %']"
2018,93,17,"['93', '30,801', '58.6 %', '1,474', '2.8 %', '20,291', '38.6 %', '31,630', '60.4 %', '20,731', '39.6 %', '33,039', '77.6 %', '9,543', '22.4 %']"
2018,94,17,"['94', '38,867', '57.4 %', '1,835', '2.7 %', '26,993', '39.9 %', '39,943', '59.3 %', '27,378', '40.7 %', '41,901', '77.6 %', '12,072', '22.4 %']"
2018,95,17,"['95', '9,964', '21.9 %', '881', '1.9 %', '34,686', '76.2 %', '10,385', '22.9 %', '34,976', '77.1 %', '11,900', '53.8 %', '10,203', '46.2 %']"
2018,96,17,"['96', '38,176', '57.4 %', '1,455', '2.2 %', '26,925', '40.5 %', '38,993', '58.8 %', '27,267', '41.2 %', '40,970', '78.7 %', '11,075', '21.3 %']"
2018,97,17,"['97', '37,219', '57.6 %', '1,699', '2.6 %', '25,658', '39.7 %', '38,136', '59.3 %', '26,134', '40.7 %', '40,229', '78.7 %', '10,879', '21.3 %']"
2018,98,17,"['98', '52,798', '66.1 %', '1,840', '2.3 %', '25,213', '31.6 %', '53,889', '67.8 %', '25,556', '32.2 %', '55,996', '83.4 %', '11,121', '16.6 %']"
2018,99,18,"['99', '31,621', '56.6 %', '23,700', '42.5 %', '504', '0.9 %', '34,172', '61.3 %', '20,521', '36.8 %', '1,011', '1.8 %', '31,882', '57.5 %', '22,145', '39.9 %', '1,428', '2.6 %', '31,303', '56.6 %']"
2018,100,18,"['100', '4,433', '12.1 %', '32,111', '87.4 %', '204', '0.6 %', '5,811', '15.9 %', '29,968', '82.0 %', '777', '2.1 %', '4,814', '13.2 %', '30,821', '84.8 %', '705', '1.9 %', '4,530', '12.5 %']"
2018,101,18,"['101', '14,895', '29.7 %', '34,858', '69.6 %', '356', '0.7 %', '17,461', '35.0 %', '31,537', '63.2 %', '936', '1.9 %', '15,553', '31.2 %', '33,119', '66.5 %', '1,120', '2.2 %', '14,970', '30.1 %']"
2018,102,18,"['102', '15,488', '33.4 %', '30,504', '65.7 %', '406', '0.9 %', '17,993', '39.0 %', '27,139', '58.8 %', '1,012', '2.2 %', '16,014', '34.9 %', '28,741', '62.6 %', '1,133', '2.5 %', '15,411', '33.6 %']"
2018,103,18,"['103', '9,966', '23.3 %', '32,541', '76.1 %', '270', '0.6 %', '12,071', '28.4 %', '29,505', '69.5 %', '874', '2.1 %', '10,646', '25.3 %', '30,506', '72.4 %', '995', '2.4 %', '10,154', '24.1 %']"
2018,104,18,"['104', '9,576', '25.9 %', '27,147', '73.4 %', '263', '0.7 %', '11,082', '30.2 %', '25,037', '68.2 %', '603', '1.6 %', '10,082', '27.7 %', '25,580', '70.3 %', '721', '2.0 %', '9,592', '26.4 %']"
2018,105,18,"['105', '14,575', '37.6 %', '23,888', '61.7 %', '275', '0.7 %', '16,384', '42.6 %', '21,360', '55.5 %', '726', '1.9 %', '15,055', '39.4 %', '22,273', '58.4 %', '837', '2.2 %', '14,496', '37.9 %']"
2018,106,18,"['106', '34,146', '57.6 %', '24,653', '41.6 %', '459', '0.8 %', '37,500', '63.5 %', '20,427', '34.6 %', '1,099', '1.9 %', '34,606', '58.8 %', '22,889', '38.9 %', '1,325', '2.3 %', '33,975', '57.8 %']"
2018,107,18,"['107', '12,473', '33.5 %', '24,479', '65.8 %', '278', '0.7 %', '14,018', '37.9 %', '22,325', '60.3 %', '684', '1.8 %', '12,940', '35.2 %', '23,074', '62.7 %', '769', '2.1 %', '12,407', '33.7 %']"
2018,108,18,"['108', '47,905', '51.4 %', '44,564', '47.8 %', '738', '0.8 %', '57,142', '61.7 %', '33,433', '36.1 %', '1,998', '2.2 %', '49,274', '53.5 %', '40,744', '44.3 %', '2,020', '2.2 %', '47,572', '51.8 %']"
2018,109,18,"['109', '11,056', '19.5 %', '45,246', '79.9 %', '296', '0.5 %', '13,563', '24.0 %', '41,679', '73.9 %', '1,162', '2.1 %', '11,559', '20.6 %', '43,701', '77.7 %', '979', '1.7 %', '11,005', '19.6 %']"
2018,110,18,"['110', '3,538', '10.9 %', '28,881', '88.6 %', '174', '0.5 %', '4,499', '13.9 %', '27,484', '84.6 %', '492', '1.5 %', '3,799', '11.7 %', '28,058', '86.7 %', '506', '1.6 %', '3,617', '11.2 %']"
2018,111,18,"['111', '11,382', '19.8 %', '45,793', '79.6 %', '330', '0.6 %', '14,158', '24.7 %', '42,038', '73.4 %', '1,081', '1.9 %', '11,913', '20.8 %', '44,273', '77.5 %', '962', '1.7 %', '11,309', '19.8 %']"
2018,112,18,"['112', '37,670', '51.0 %', '35,511', '48.1 %', '624', '0.8 %', '42,515', '57.8 %', '29,470', '40.1 %', '1,573', '2.1 %', '38,226', '52.3 %', '33,290', '45.5 %', '1,616', '2.2 %', '37,118', '50.8 %']"
2018,113,18,"['113', '20,487', '38.9 %', '31,815', '60.4 %', '376', '0.7 %', '23,111', '44.0 %', '28,528', '54.3 %', '872', '1.7 %', '20,982', '40.2 %', '30,234', '57.9 %', '993', '1.9 %', '20,397', '39.1 %']"
2018,114,18,"['114', '17,895', '28.7 %', '43,767', '70.3 %', '603', '1.0 %', '22,392', '36.3 %', '37,431', '60.7 %', '1,891', '3.1 %', '18,972', '30.9 %', '40,555', '66.0 %', '1,909', '3.1 %', '18,242', '29.7 %']"
